NR IMOVEL;NR INCRA;CEP
93804156;9510809636829;35360000
93804253;9510809974716;79060000
93804270;9510809988857;65948000
93804458;9510648645954;76863000
93804563;9510641176762;49130000
93804571;9510809716180;76923000
93804598;9510809717748;76923000
93804687;9510808617405;68638000
93804717;9510809916864;65670000
93804725;9510808619440;68638000
93804741;9510805603837;84130000
93804768;9510809680305;29260000
93804865;9510809686095;65400000
90663462;9510300756124;76974000
93804954;9510483123478;37520000
93804989;9510643147735;68380000
93804997;9510807756142;13825000
93805004;9510725652292;83180000
93805055;9510805450151;15385000
93805144;9510990029505;64260000
93805160;9510990030856;64260000
93805179;9501817293290;68825000
93805187;9510990030503;64260000
93805225;9500506372203;72980000
93805241;9510809962629;68633000
93805284;9510809112404;37589000
93805365;9510564913066;77675000
93805373;9510809552480;98860000
93805411;9510990094900;48619899
93805420;9999034873410;29900010
93805446;9510808899460;35908000
93805527;9510990135879;37925000
10883746;9010670048207;78470000
93805632;2241540020110;56760000
93805691;9500681045908;49400000
93805705;9510990005665;76740000
93805756;1630150120508;63180000
93805888;9510809275893;45445000
47382058;9501226495896;49490000
93806019;9510808948932;17740000
93806116;9501574254860;75600000
93806124;9510807281365;29970000
93806132;4380490086210;37950000
93806264;9510809853501;35860000
93806299;9510809881629;29350000
93806302;9510804111752;76954000
93806400;9510728636964;79849899
93806450;9510809994075;76270000
93806477;9510809687571;76940000
93806485;9501494144095;35993000
93806515;9510990022241;76940000
93806566;9510806223388;98700000
93806574;9510809448666;65420000
93806647;9510990014818;78505000
93806655;9510809430295;65973000
93806663;9510218928901;75650000
93806736;9510210434861;95930000
93806868;8630760478132;98325000
93806973;9510809260357;65500000
90484983;9510809066038;37490000
93807228;9510644967159;48330000
93807287;9510808956366;68638000
93807325;9510808956951;68638000
93807350;9510808952611;68638000
93807384;2320172556452;55405000
93807406;9510807886860;38690000
93807414;9501060213269;76801000
93807449;2300490098730;55820000
93807457;9510806433277;69928000
93807600;9510805358182;69735000
93807643;9500689891697;32621020
06774393;4181290103915;39740000
93807651;9510808221242;68638000
93807660;9510808954231;68638000
93807716;9501906135258;64290000
93807732;9510642746406;89124000
53782615;3181080567826;48475000
02106477;5040330060506;29260000
93807775;9510809936547;39860000
93807783;9351580093930;75180000
93807791;9510808915333;36900001
07578164;6170240008097;17160000
93807821;9510809701230;36900001
93807848;9510808818486;39750000
02201585;4330630030778;36830000
83044370;9501814177426;37195000
93807872;9510990049603;63430000
93807899;9510809984355;38600001
93807910;9510809624308;36960000
93807945;9510647555919;89560001
93807970;9510809930263;36828000
93807996;9510990015970;36140000
03486699;6360530119678;18440000
93808011;9510808982014;56210000
93808038;9510809065732;56210000
32529465;7170530169268;84980000
19720289;7180250068070;87595000
20129602;8580800318446;95840000
93808100;9510809907601;14897899
93808143;9510807344030;36830000
93808178;9510809702120;56260000
06941133;4020440358743;39520000
93808321;9510809685528;65735000
93808330;9510809544118;56300990
93808348;9510809788335;35450000
93808356;9510809693970;85565000
29881420;9301990176046;76320000
93808402;9510308040454;36900001
93808410;9510809860460;76230000
06359191;4270200005742;35970000
93808437;9510990086215;76470000
91685850;9500415958450;68575000
93808470;7222780104722;85565000
04523849;8090800119241;88870000
24674206;8031030168960;89108000
31296173;9340890094315;75940000
93808518;9510809685102;85565000
93808577;9510809682502;85565000
93808658;9510990120685;69945000
93808682;9510726422665;39830000
93808771;3010270085322;47830000
93808798;9510808706505;64590000
93808810;9500258010383;76540000
93808984;9510809523544;65350000
93809000;9510809869505;36560000
93809026;9510809868878;36560000
93809034;9500335992127;35400000
93809050;9510809185711;83005000
93809077;9510808577934;75701010
93809085;9510804554310;84450000
93809107;9510990054526;87200001
93809115;9510809664601;78260000
54089492;2241461200065;65470000
48941700;9310980174346;72980000
93809174;9510644501460;38650000
93809190;9510808689813;56220000
18364136;9360220062898;75570000
93809204;0000192738210;19300000
93809212;9510809736459;17990000
93809220;9510809705650;76125000
87258030;9999388279834;66000002
80604722;9501579742420;36979000
93809280;9510809957030;76245000
93809301;9510804448633;56210000
92825206;9510728762676;68488000
93809336;9510809857590;78875000
93809352;9510809773818;29390000
93809387;9510215289606;65685000
93809395;9510809737340;75400001
93809433;9510560882506;78690000
93809441;9510808680190;78875000
93809450;9510808661218;78875000
93809468;9999893812687;95420000
93809484;9510800151210;89370000
93809514;9510808679346;78875000
93809522;9510809679552;78260000
90295200;9510134777452;35660001
93809670;9510809225950;68430000
93809689;9510809218903;68430000
93809697;9510809230792;68430000
93809700;9510809227813;68430000
93809719;9510211817659;29260000
93809727;9510565998677;77675000
93809743;9510134536927;62580000
93809751;9510134469472;62580000
93809786;9300240193996;75020000
93809794;9510729844005;75780000
93809808;9510807052684;78270000
93809816;9510809483739;86455000
93809824;9500763999659;88600000
93809840;9510806881180;77500000
93809859;9500684950423;89245000
93809867;1710770129630;59600010
93809921;9510990057207;59600970
93809930;9510808415284;14140000
93809948;9501736608849;58230000
93810024;9510309865180;83604700
93810083;9510807494601;29700005
93810105;9999701465288;65940000
93810148;9510809882781;76345000
93810164;9510990049441;65225000
60835494;9510990039489;48990000
93810180;9510306067070;77465000
93810202;9510809211810;62280000
93810229;9510808186749;65923000
93810415;9510809366503;75860000
93810423;9510808191580;65923000
93810466;9511021237067;76205000
93810482;9999110842988;76205000
93810512;9510990069809;76205000
93810547;9510809324932;78500000
93810636;3071490201926;46140000
93810644;9510809741290;46140000
93810652;9510807187695;64240000
93810660;9510809744630;46140000
93810679;9510990048127;58780000
93810695;9510990212377;47820000
93810725;9510306257103;77465000
93810741;9510990018309;35536000
93810750;9510809613535;68488000
93810768;9501229218745;48680000
93810776;9510809614183;68488000
93810784;9510807771370;18230000
93810814;9510807326725;29900010
93810865;9510990064246;58780000
93810903;9510809611087;68488000
93810920;9510808227798;68639000
93810962;9510808225078;68639000
93810970;9510809686508;69378000
93810997;9510808223881;68639000
93811020;9510808226554;68639000
93811047;9510808222648;68638000
36028932;9510216134606;35300001
93811080;9510807835280;76937000
93811110;9510809846394;69100003
93811128;9510808216834;68638000
93811136;6300980001089;13510000
93811152;9510808221838;68638000
93811187;9510808958067;68638000
93811195;9510808949904;68638000
93811250;9510809985831;29718000
93811292;9510809527450;75640000
93811322;9510990082228;85825000
93811381;9510990002720;44001001
93811403;1240520079941;64320000
93811411;9510807625048;63250000
93811420;9510809635776;76490000
93811470;9510729201694;48540000
93811497;9510809882196;35370000
93811608;9510807819241;76490000
93811616;9510307587794;46400000
93811659;9510808616000;59164000
93811748;9510990061140;35860000
93811764;9510809865500;84450002
93811780;9510809866581;49490000
93811829;9510809865003;84450002
93811845;9510809823181;38790000
93811853;9510563178532;15740000
93811896;9510990049107;39625000
93811942;9510805788438;65950000
93811993;9510807623428;63250000
93812035;9510809169864;39505000
93812051;9510643054990;49490000
93812108;9510809870422;72800010
93812175;9510990176630;88965000
93812213;8640480070729;96450000
54156785;5030450245628;29900010
93812230;9510809940650;35488000
93812272;9510990086134;35370000
93812280;9510809715370;49490000
93812299;9510809406157;49490000
93812310;9510132078026;28995605
93812353;8630410321230;96470000
93812477;9510809691170;29750000
93812493;9510802263601;78435000
93812515;9510807623185;35534000
93812540;9510809714056;48430000
93812582;9510809090842;85200000
93812663;0010230621972;76801000
93812698;9510809405932;49490000
93812760;9999620353787;39490000
93812787;9999704734565;64782000
93812795;9500680369602;78840000
93812817;9510809349099;26080185
93812876;9502039342918;62595000
93812892;9510990081760;76920000
93812981;9510809962386;36345000
93813007;9132940018648;79955000
93813015;9510997746342;35830000
93813031;9510809956068;36345000
93813163;9510809986803;58725000
93813244;9510990081337;39790000
93813279;9510809935818;35370000
93813287;9510809849571;36700001
93813430;9510803573833;88400000
93813457;9510990036706;36275000
12045071;8692790017089;99725000
15201597;4190520160394;35001970
18025790;4210490073905;38200001
93813503;9510809904505;38900000
93813511;9510727598139;76700000
69545391;4381460155809;37968000
93813589;9510990130133;38300898
07064420;0000515236406;37280000
93813597;9510990047236;76160000
62340719;0000600833219;15200000
67313604;4111240122384;39670000
93813627;9510809537170;36345000
93813635;9502037824672;63500005
93813643;9501731574652;63430000
93813651;9510990100226;96535000
93813660;9510808896282;37940000
93813724;9510809817963;75980000
93813732;9510218420525;62840000
93813740;9510806713393;37910000
93813775;9501494440735;62840000
03486664;6360530127859;18440000
54556228;6382000268919;15105000
93813813;9510809989071;68555006
04274474;7090420083895;84400000
93813880;9510990054100;76160000
03609898;7120510083033;86390000
93813970;9510809762964;56215000
93814003;9510990099031;18770000
93814038;9510805728290;56220000
93814054;8140320072340;89500001
93814062;9510990092290;18770000
93814100;8710440088852;98330000
93814240;9510990113476;56355000
15400247;4150300246199;38550000
93814283;9501497096628;39935000
93814437;9999894782617;48485000
93814488;9510990102350;73820000
09055096;7211900915108;85900005
93814542;9510809871747;47200000
93814550;9510305359662;68620000
93814569;9510807567501;36750000
93814607;7180920502532;87560000
93814615;9510807561996;36750000
93814623;9510809672620;65363000
93814658;4401670111422;36520000
93814682;3030380228456;47300000
93814704;9501499526808;64238000
93814720;9510809768229;47300000
93814739;9510990103837;73750005
93814747;9510807964500;39600000
93814763;9510990217506;64758000
93814780;9510808954746;47300000
70268487;9500504562331;56450002
93814798;9510808952964;47300000
93814810;9510808557585;39330000
93814828;9510809703283;98758000
93814852;9510809098827;47300000
93814917;9510720009308;38200001
93814968;9510809336000;38649000
93814984;9510809849067;15940000
93815018;9510809858562;89400000
61628131;9501060329054;15200000
93815182;9510990081507;76450000
93815220;2210230331032;56220000
93815344;9510990068829;99750000
93815352;9501221129506;79480000
93815387;9510801116001;38610001
93815417;9510806307727;56220000
93815450;9510808936250;86930000
93815468;9510803396109;15909899
83928677;9501900952904;15200000
85089168;9502110331388;71700002
18195016;9510809301053;36880000
93815484;9510990356298;35500001
93815514;9510809604897;14735000
93815530;9500848447647;56220000
93780001;9999626666370;56220000
93815620;9510990113204;86230000
93815689;9040310024370;78005000
93815697;9510809669832;56220000
93815727;9999973104179;78668000
93815760;9510809813380;76152000
93815832;9501653605970;55398000
76994724;9501573233141;38720000
79403522;9501572447750;76720000
93815905;9510723876495;89480000
93815921;9510723874360;89480000
93815948;9510809444750;56220000
93815964;9510807433998;89480000
93815980;9510807449720;89480000
93816014;9510809530753;38680000
93816022;9510807436075;89480000
93816057;9510808711258;97571000
92764258;9510724357599;38980000
91309956;9510640258870;37170000
93816081;9510808626900;78670000
93816103;9510990003883;79925000
93816146;9510809979513;76932000
93816162;9510804482491;88650000
93816197;9510809627242;88580000
93816235;9999897301652;62680000
93816251;9510808904803;78790000
93816260;9510729651703;78810000
93816286;0010400543130;76919000
93816294;9510809978037;76934000
93816308;9510809937519;76980002
93816316;9510990023647;76940000
93816332;9510130614761;76940000
93816340;9500684252572;76940000
92846475;9510728849607;76375000
93816464;1460640288510;62940000
93816502;4421510031660;37584000
93816553;9510567344208;65710000
93816596;9510809303269;37584000
93816642;9510567347800;65710000
93816685;4421510078705;37584000
93816804;9510990041890;65704000
93816855;9510137179408;76590000
93816898;9502039676700;29927000
93816901;9510809795030;75900001
24556041;4010480086996;39495000
93817096;4280860273834;35330000
93817126;9510806444716;49600000
93817223;9510990163813;19970000
93817274;9510809841830;68695000
93817347;9510809435688;12900002
93817371;9510808202450;65923000
93817401;9510990088420;59215000
93817436;9510990047660;68450000
93817444;9510990097845;59215000
93817460;9510809867120;59215000
93817533;9501812925247;68997000
93817541;9510489542847;75503010
93750994;9510990119407;76920000
93817649;9510483424320;58723000
93817673;9999467757970;36150000
93817681;9510990139190;78300000
93817746;9510990090328;85410000
93817770;9510809996604;48330000
